Oxymax Feeding Bouts CSV File ,,,,,,,,,,,,,
28,47,10601,17/02/2015,20:25:46,20:26:41,55,0.24,9.18,,,19:10,6.64,1.68
29,51,10601,17/02/2015,21:27:28,21:30:53,205,1.04,10.22,,,19:11,6.64,1.68
30,52,10601,17/02/2015,21:31:21,21:35:53,272,1.36,11.58,,,19:12,6.64,1.68
31,55,10601,17/02/2015,22:15:35,22:18:19,164,0.83,12.41,,,19:13,6.64,1.68
32,55,10601,17/02/2015,22:18:34,22:21:48,194,0.84,13.25,,,19:14,6.64,1.68
33,59,10601,17/02/2015,23:10:32,23:14:30,238,1,14.25,,,19:15,6.64,1.68
34,60,10601,17/02/2015,23:34:29,23:36:04,95,0.64,14.89,,,19:16,6.64,1.68
35,62,10601,18/02/2015,00:05:20,00:07:16,116,0.46,15.35,,,19:17,6.64,1.68
36,62,10601,18/02/2015,00:08:05,00:10:01,116,0.75,16.1,,,19:18,6.64,1.68
37,63,10601,18/02/2015,00:10:20,00:13:38,198,1.2,17.3,,,19:19,6.64,1.68
38,63,10601,18/02/2015,00:15:34,00:15:38,4,0.02,17.32,,,19:20,6.64,1.68
39,63,10601,18/02/2015,00:16:00,00:16:59,59,0.34,17.66,,,19:21,6.64,1.68
40,63,10601,18/02/2015,00:21:19,00:21:46,27,0.1,17.76,,,19:22,6.64,1.68
41,66,10601,18/02/2015,01:00:26,01:02:53,147,0.85,18.61,,,19:23,6.64,1.68
42,66,10601,18/02/2015,01:03:48,01:06:24,156,0.88,19.49,,,19:24,6.64,1.68
43,67,10601,18/02/2015,01:08:04,01:09:47,103,0.66,20.15,,,19:25,6.64,1.68
44,73,10601,18/02/2015,02:36:27,02:36:40,13,0.02,20.17,,,19:26,6.64,1.68
45,73,10601,18/02/2015,02:37:22,02:40:17,175,1.12,21.29,,,19:27,6.64,1.68
46,73,10601,18/02/2015,02:44:39,02:45:04,25,0.12,21.41,,,19:28,6.64,1.68
47,78,10601,18/02/2015,03:49:01,03:51:37,156,0.92,22.33,,,19:29,6.64,1.68
48,79,10601,18/02/2015,04:10:35,04:13:28,173,0.76,23.09,,,19:30,6.64,1.68
49,80,10601,18/02/2015,04:13:49,04:16:32,163,0.59,23.68,,,19:31,6.64,1.68
50,84,10601,18/02/2015,05:19:29,05:19:40,11,0.07,23.75,,,19:32,6.64,1.68
51,84,10601,18/02/2015,05:19:53,05:22:42,169,0.83,24.58,,,19:33,6.64,1.68
52,84,10601,18/02/2015,05:22:56,05:24:31,95,0.46,25.04,,,19:34,6.64,1.68
53,89,10601,18/02/2015,06:32:34,06:32:58,24,0.09,25.13,,,19:35,7.58,2.62
54,101,10601,18/02/2015,09:16:59,09:17:09,10,0.04,25.17,,,19:36,7.58,2.62
55,103,10601,18/02/2015,09:48:41,09:48:57,16,0.11,25.28,,,,,
56,103,10601,18/02/2015,09:49:10,09:49:14,4,0.03,25.31,,,,,
57,108,10601,18/02/2015,10:56:40,10:57:53,73,0.5,25.81,,,,,
58,108,10601,18/02/2015,10:58:12,10:58:55,43,0.4,26.21,,,,,
59,113,10601,18/02/2015,12:03:45,12:04:37,52,0.47,26.68,,,,,
60,113,10601,18/02/2015,12:08:07,12:08:11,4,0.05,26.73,,,,,
61,113,10601,18/02/2015,12:08:23,12:08:28,5,0.05,26.78,,,,,
62,119,10601,18/02/2015,13:35:33,13:36:13,40,0.35,27.13,,,,,
63,119,10601,18/02/2015,13:36:27,13:37:03,36,0.31,27.44,,,,,
64,119,10601,18/02/2015,13:37:22,13:37:35,13,0.13,27.57,,,,,
65,119,10601,18/02/2015,13:38:51,13:39:46,55,0.39,27.96,,,,,
66,119,10601,18/02/2015,13:40:34,13:41:21,47,0.39,28.35,,,,,
67,119,10601,18/02/2015,13:41:40,13:42:11,31,0.24,28.59,,,,,
68,131,10601,18/02/2015,16:17:04,16:20:12,188,1.25,29.84,,,,,
69,131,10601,18/02/2015,16:20:31,16:20:50,19,0.16,30,,,,,
70,131,10601,18/02/2015,16:21:07,16:22:48,101,0.61,30.61,,,,,
71,138,10601,18/02/2015,18:01:25,18:03:14,109,0.64,31.25,,,,,
72,142,10601,18/02/2015,19:01:05,19:03:47,162,0.91,32.16,,,,,
73,143,10601,18/02/2015,19:16:21,19:21:37,316,1.61,33.77,,,,,
74,143,10601,18/02/2015,19:24:17,19:24:28,11,0.04,33.81,,,,,
75,148,10601,18/02/2015,20:22:10,20:24:18,128,0.72,34.53,,,,,
76,148,10601,18/02/2015,20:24:31,20:28:15,224,1.05,35.58,,,,,
77,150,10601,18/02/2015,20:58:02,21:01:53,231,1.3,36.88,,,,,
78,153,10601,18/02/2015,21:34:39,21:38:17,218,1,37.88,,,,,
79,153,10601,18/02/2015,21:40:03,21:41:10,67,0.27,38.15,,,,,
80,155,10601,18/02/2015,21:59:46,22:03:09,203,1.01,39.16,,,,,
81,155,10601,18/02/2015,22:04:37,22:04:43,6,0.02,39.18,,,,,
82,158,10601,18/02/2015,22:50:37,22:50:56,19,0.08,39.26,,,,,
83,160,10601,18/02/2015,23:10:11,23:14:43,272,1.13,40.39,,,,,
84,160,10601,18/02/2015,23:19:28,23:21:54,146,0.54,40.93,,,,,
85,164,10601,19/02/2015,00:15:28,00:17:40,132,0.69,41.62,,,,,
86,164,10601,19/02/2015,00:18:10,00:23:31,321,1.68,43.3,,,,,
87,165,10601,19/02/2015,00:27:51,00:29:15,84,0.45,43.75,,,,,
88,165,10601,19/02/2015,00:29:49,00:30:10,21,0.11,43.86,,,,,
89,165,10601,19/02/2015,00:30:27,00:30:54,27,0.15,44.01,,,,,
90,165,10601,19/02/2015,00:31:47,00:33:01,74,0.47,44.48,,,,,
91,165,10601,19/02/2015,00:33:16,00:34:21,65,0.36,44.84,,,,,
92,168,10601,19/02/2015,01:11:05,01:11:12,7,0.05,44.89,,,,,
93,168,10601,19/02/2015,01:11:30,01:12:00,30,0.05,44.94,,,,,
94,168,10601,19/02/2015,01:12:49,01:12:53,4,0.02,44.96,,,,,
95,168,10601,19/02/2015,01:13:04,01:14:32,88,0.71,45.67,,,,,
96,168,10601,19/02/2015,01:14:49,01:17:33,164,0.96,46.63,,,,,
97,175,10601,19/02/2015,02:52:38,02:53:05,27,0.16,46.79,,,,,
98,175,10601,19/02/2015,02:54:28,02:57:59,211,1.12,47.91,,,,,
99,181,10601,19/02/2015,04:14:03,04:14:22,19,0.04,47.95,,,,,
100,181,10601,19/02/2015,04:16:14,04:20:17,243,1.45,49.4,,,,,
101,181,10601,19/02/2015,04:21:32,04:22:36,64,0.23,49.63,,,,,
102,184,10601,19/02/2015,04:58:41,04:59:17,36,0.11,49.74,,,,,
103,189,10601,19/02/2015,06:12:51,06:15:58,187,0.87,50.61,,,,,
104,202,10601,19/02/2015,09:19:54,09:21:15,81,0.66,51.27,,,,,
105,202,10601,19/02/2015,09:23:00,09:23:44,44,0.36,51.63,,,,,
106,202,10601,19/02/2015,09:24:20,09:24:29,9,0.07,51.7,,,,,
107,212,10601,19/02/2015,11:34:59,11:37:48,169,1.16,52.86,,,,,
108,212,10601,19/02/2015,11:40:56,11:43:32,156,0.73,53.59,,,,,
109,224,10601,19/02/2015,14:33:35,14:37:08,213,1.22,54.81,,,,,
110,232,10601,19/02/2015,16:27:17,16:32:13,296,1.61,56.42,,,,,
111,239,10601,19/02/2015,18:03:28,18:03:30,2,0.06,56.48,,,,,
112,239,10601,19/02/2015,18:03:49,18:03:59,10,-0.07,56.41,,,,,
113,242,10601,19/02/2015,18:50:17,18:50:38,21,-0.08,56.33,,,,,
114,242,10601,19/02/2015,18:50:56,18:51:39,43,0.19,56.52,,18:50,56.52,0,
115,243,10601,19/02/2015,18:53:13,18:56:47,214,1.33,57.85,,18:51,56.52,0,
116,243,10601,19/02/2015,18:57:12,18:59:29,137,0.84,58.69,,18:52,56.52,0,
117,243,10601,19/02/2015,19:00:11,19:00:33,22,0.21,58.9,,18:53,57.85,1.33,
118,243,10601,19/02/2015,19:00:47,19:01:53,66,0.41,59.31,,18:54,57.85,1.33,
119,244,10601,19/02/2015,19:10:47,19:11:14,27,0.11,59.42,,18:55,57.85,1.33,
120,245,10601,19/02/2015,19:31:32,19:34:43,191,0.92,60.34,,18:56,57.85,1.33,
121,245,10601,19/02/2015,19:36:40,19:39:09,149,0.52,60.86,,18:57,58.69,2.17,
122,250,10601,19/02/2015,20:43:41,20:45:56,135,0.69,61.55,,18:58,58.69,2.17,
123,250,10601,19/02/2015,20:46:27,20:46:55,28,0.1,61.65,,18:59,58.69,2.17,
124,250,10601,19/02/2015,20:48:02,20:48:17,15,0.08,61.73,,19:00,58.9,2.38,
125,251,10601,19/02/2015,20:48:36,20:52:15,219,0.88,62.61,,19:01,58.9,2.38,
126,255,10601,19/02/2015,21:51:53,21:52:06,13,0.04,62.65,,19:02,58.9,2.38,
127,255,10601,19/02/2015,21:52:29,21:54:42,133,0.44,63.09,,19:03,58.9,2.38,
128,255,10601,19/02/2015,21:56:02,21:58:09,127,0.56,63.65,,19:04,58.9,2.38,
129,256,10601,19/02/2015,22:02:45,22:06:06,201,0.76,64.41,,19:05,58.9,2.38,
130,256,10601,19/02/2015,22:07:24,22:08:08,44,0.15,64.56,,19:06,58.9,2.38,
131,258,10601,19/02/2015,22:38:23,22:41:01,158,0.72,65.28,,19:07,58.9,2.38,
132,261,10601,19/02/2015,23:17:54,23:19:49,115,0.29,65.57,,19:08,58.9,2.38,
133,261,10601,19/02/2015,23:21:02,23:21:55,53,0.19,65.76,,19:09,58.9,2.38,
134,261,10601,19/02/2015,23:22:08,23:23:57,109,0.41,66.17,,19:10,59.42,2.9,
135,263,10601,19/02/2015,23:45:04,23:49:59,295,0.98,67.15,,19:11,59.42,2.9,
136,265,10601,20/02/2015,00:11:15,00:14:19,184,0.64,67.79,,19:12,59.42,2.9,
137,267,10601,20/02/2015,00:37:36,00:38:07,31,0.09,67.88,,19:13,59.42,2.9,
138,267,10601,20/02/2015,00:38:30,00:42:10,220,0.61,68.49,,19:14,59.42,2.9,
139,267,10601,20/02/2015,00:43:41,00:44:10,29,0.06,68.55,,19:15,59.42,2.9,
140,267,10601,20/02/2015,00:44:38,00:45:50,72,0.13,68.68,,19:16,59.42,2.9,
141,267,10601,20/02/2015,00:46:02,00:47:29,87,0.3,68.98,,19:17,59.42,2.9,
142,267,10601,20/02/2015,00:49:12,00:50:55,103,0.35,69.33,,19:18,59.42,2.9,
143,268,10601,20/02/2015,00:51:08,00:54:59,231,0.59,69.92,,19:19,59.42,2.9,
144,270,10601,20/02/2015,01:32:32,01:33:39,67,0.12,70.04,,19:20,59.42,2.9,
145,271,10601,20/02/2015,01:35:10,01:39:10,240,0.9,70.94,,19:21,59.42,2.9,
146,271,10601,20/02/2015,01:43:28,01:45:20,112,0.42,71.36,,19:22,59.42,2.9,
147,274,10601,20/02/2015,02:25:00,02:25:19,19,0.06,71.42,,19:23,59.42,2.9,
148,274,10601,20/02/2015,02:25:40,02:27:38,118,0.34,71.76,,19:24,59.42,2.9,
149,275,10601,20/02/2015,02:31:42,02:35:57,255,0.51,72.27,,19:25,59.42,2.9,
150,275,10601,20/02/2015,02:36:48,02:38:00,72,0.11,72.38,,19:26,59.42,2.9,
151,275,10601,20/02/2015,02:38:13,02:39:58,105,0.19,72.57,,19:27,59.42,2.9,
152,278,10601,20/02/2015,03:23:17,03:27:03,226,0.57,73.14,,19:28,59.42,2.9,
153,279,10601,20/02/2015,03:28:33,03:33:35,302,0.7,73.84,,19:29,59.42,2.9,
154,279,10601,20/02/2015,03:36:07,03:36:18,11,0.03,73.87,,19:30,59.42,2.9,
155,279,10601,20/02/2015,03:36:41,03:39:51,190,0.37,74.24,,19:31,60.34,3.82,
156,279,10601,20/02/2015,03:40:48,03:41:30,42,0.05,74.29,,19:32,60.34,3.82,
157,286,10601,20/02/2015,05:09:46,05:19:52,606,1.24,75.53,,19:33,60.34,3.82,
158,287,10601,20/02/2015,05:23:17,05:26:20,183,0.39,75.92,,19:34,60.34,3.82,
159,287,10601,20/02/2015,05:26:39,05:27:47,68,0.16,76.08,,19:35,60.34,3.82,
160,291,10601,20/02/2015,06:21:02,06:23:23,141,0.47,76.55,,19:36,60.34,3.82,
161,291,10601,20/02/2015,06:23:40,06:24:50,70,0.18,76.73,,19:37,60.86,4.34,
162,291,10601,20/02/2015,06:25:15,06:25:30,15,0.03,76.76,,19:38,60.86,4.34,
163,291,10601,20/02/2015,06:25:43,06:25:49,6,0.02,76.78,,19:39,60.86,4.34,
164,306,10601,20/02/2015,09:54:09,09:54:59,50,0.12,76.9,,19:40,60.86,4.34,
165,306,10601,20/02/2015,09:55:59,09:57:53,114,0.42,77.32,,,,,
166,317,10601,20/02/2015,12:43:19,12:44:31,72,0.16,77.48,,,,,
167,318,10601,20/02/2015,12:44:42,12:48:42,240,0.52,78,,,,,
